Data,Novos casos,Leitos UTI ocupados,Leitos clínicos ocupados,Ativos,Suspeitos ativos,Novos curados,Novos testes,Novos óbitos
24/04/2020,1.7142857142857142,3.0,9.428571428571429,4.0,25.428571428571427,1.4285714285714286,6.571428571428571,0.0
25/04/2020,1.8571428571428572,3.0,10.142857142857142,4.714285714285714,22.428571428571427,1.1428571428571428,7.285714285714286,0.0
26/04/2020,1.8571428571428572,2.7142857142857144,11.142857142857142,5.428571428571429,19.142857142857142,1.1428571428571428,7.285714285714286,0.0
27/04/2020,1.8571428571428572,2.5714285714285716,11.571428571428571,5.571428571428571,16.714285714285715,1.7142857142857142,7.571428571428571,0.0
28/04/2020,1.4285714285714286,2.7142857142857144,11.571428571428571,5.428571428571429,14.428571428571429,1.5714285714285714,7.0,0.0
29/04/2020,1.4285714285714286,2.857142857142857,12.428571428571429,5.714285714285714,14.285714285714286,1.1428571428571428,5.428571428571429,0.0
30/04/2020,1.1428571428571428,2.857142857142857,13.142857142857142,5.571428571428571,15.285714285714286,1.2857142857142858,3.7142857142857144,0.0
01/05/2020,0.8571428571428571,2.7142857142857144,13.428571428571429,5.0,15.714285714285714,1.4285714285714286,3.4285714285714284,0.0
02/05/2020,0.7142857142857143,2.7142857142857144,13.0,4.285714285714286,16.285714285714285,1.4285714285714286,3.0,0.0
03/05/2020,0.7142857142857143,2.857142857142857,11.714285714285714,3.4285714285714284,16.142857142857142,1.5714285714285714,3.857142857142857,0.0
04/05/2020,1.0,2.857142857142857,11.428571428571429,3.142857142857143,16.857142857142858,1.2857142857142858,3.2857142857142856,0.0
05/05/2020,1.0,2.857142857142857,12.0,3.0,18.285714285714285,1.1428571428571428,3.142857142857143,0.0
06/05/2020,0.7142857142857143,2.7142857142857144,12.0,2.5714285714285716,18.857142857142858,1.1428571428571428,3.4285714285714284,0.0
07/05/2020,0.42857142857142855,2.7142857142857144,11.857142857142858,2.2857142857142856,19.714285714285715,0.7142857142857143,3.142857142857143,0.0
08/05/2020,0.7142857142857143,2.857142857142857,12.142857142857142,2.2857142857142856,20.714285714285715,0.7142857142857143,5.142857142857143,0.0
09/05/2020,0.7142857142857143,2.857142857142857,12.285714285714286,2.2857142857142856,20.428571428571427,0.7142857142857143,5.428571428571429,0.0
10/05/2020,0.8571428571428571,2.7142857142857144,13.428571428571429,2.4285714285714284,21.142857142857142,0.7142857142857143,4.857142857142857,0.0
11/05/2020,1.1428571428571428,2.7142857142857144,14.0,3.0,20.714285714285715,0.5714285714285714,5.0,0.0
12/05/2020,1.1428571428571428,2.5714285714285716,13.571428571428571,3.5714285714285716,19.285714285714285,0.42857142857142855,6.142857142857143,1.0
13/05/2020,1.4285714285714286,2.857142857142857,13.428571428571429,4.428571428571429,18.857142857142858,0.42857142857142855,6.142857142857143,0.0
14/05/2020,1.5714285714285714,3.0,13.285714285714286,5.428571428571429,17.571428571428573,0.42857142857142855,7.0,0.0
15/05/2020,2.0,3.0,12.571428571428571,6.857142857142857,16.0,0.42857142857142855,5.857142857142857,0.0
16/05/2020,2.142857142857143,3.0,12.857142857142858,8.285714285714286,16.142857142857142,0.5714285714285714,5.714285714285714,0.0
17/05/2020,2.142857142857143,3.142857142857143,13.0,9.857142857142858,16.0,0.42857142857142855,5.571428571428571,0.0
18/05/2020,2.142857142857143,3.142857142857143,12.714285714285714,11.142857142857142,15.571428571428571,0.5714285714285714,6.571428571428571,1.0
19/05/2020,2.0,3.4285714285714284,12.428571428571429,12.428571428571429,16.857142857142858,0.5714285714285714,6.0,0.0
20/05/2020,2.142857142857143,3.2857142857142856,12.285714285714286,13.285714285714286,18.428571428571427,1.0,7.142857142857143,1.0
21/05/2020,2.857142857142857,3.4285714285714284,12.285714285714286,14.857142857142858,18.857142857142858,1.0,8.428571428571429,0.0
22/05/2020,3.4285714285714284,3.7142857142857144,12.714285714285714,16.571428571428573,19.714285714285715,1.7142857142857142,10.142857142857142,0.0
23/05/2020,4.0,3.857142857142857,13.142857142857142,18.714285714285715,19.571428571428573,1.5714285714285714,10.857142857142858,0.0
24/05/2020,4.0,3.7142857142857144,13.142857142857142,20.142857142857142,19.142857142857142,2.2857142857142856,11.0,0.0
25/05/2020,4.714285714285714,3.5714285714285716,13.857142857142858,22.571428571428573,18.571428571428573,2.142857142857143,10.714285714285714,0.0
26/05/2020,6.0,3.2857142857142856,15.0,24.714285714285715,17.142857142857142,3.7142857142857144,12.285714285714286,0.0
27/05/2020,7.428571428571429,3.0,16.428571428571427,27.714285714285715,16.142857142857142,4.428571428571429,14.142857142857142,0.0
28/05/2020,7.142857142857143,2.5714285714285716,17.142857142857142,29.571428571428573,16.571428571428573,5.285714285714286,13.428571428571429,0.0
29/05/2020,8.857142857142858,2.4285714285714284,18.142857142857142,31.714285714285715,17.571428571428573,6.428571428571429,18.857142857142858,0.0
30/05/2020,8.142857142857142,2.5714285714285716,18.714285714285715,32.285714285714285,20.0,7.571428571428571,17.857142857142858,0.0
31/05/2020,8.142857142857142,2.857142857142857,19.285714285714285,32.285714285714285,22.714285714285715,8.142857142857142,18.0,0.0
01/06/2020,8.0,3.2857142857142856,19.428571428571427,31.571428571428573,25.142857142857142,8.714285714285714,18.714285714285715,0.0
02/06/2020,7.428571428571429,3.857142857142857,19.714285714285715,31.142857142857142,28.714285714285715,7.857142857142857,19.0,0.0
03/06/2020,6.571428571428571,4.857142857142857,18.285714285714285,29.857142857142858,30.285714285714285,7.857142857142857,18.0,0.0
04/06/2020,7.571428571428571,6.142857142857143,17.714285714285715,29.571428571428573,31.714285714285715,7.857142857142857,19.571428571428573,0.0
05/06/2020,5.714285714285714,6.714285714285714,17.714285714285715,27.857142857142858,33.42857142857143,7.285714285714286,14.714285714285714,0.0
06/06/2020,6.714285714285714,7.285714285714286,17.428571428571427,28.0,34.857142857142854,6.428571428571429,15.571428571428571,0.0
07/06/2020,7.714285714285714,7.714285714285714,17.571428571428573,29.857142857142858,36.0,5.571428571428571,17.428571428571427,1.0
08/06/2020,8.428571428571429,8.428571428571429,17.0,31.285714285714285,38.714285714285715,6.714285714285714,19.571428571428573,0.0
09/06/2020,10.857142857142858,8.857142857142858,16.714285714285715,34.42857142857143,38.714285714285715,7.285714285714286,23.428571428571427,1.0
10/06/2020,11.285714285714286,9.0,17.571428571428573,37.285714285714285,40.42857142857143,8.0,24.0,0.0
11/06/2020,11.0,8.857142857142858,18.428571428571427,38.857142857142854,42.0,8.857142857142858,25.714285714285715,1.0
12/06/2020,10.857142857142858,8.857142857142858,17.857142857142858,40.0,42.714285714285715,9.285714285714286,25.428571428571427,0.0
13/06/2020,12.0,9.0,17.428571428571427,41.142857142857146,42.714285714285715,10.142857142857142,29.428571428571427,2.0
14/06/2020,11.285714285714286,9.428571428571429,17.0,40.857142857142854,42.857142857142854,10.857142857142858,28.285714285714285,1.0
15/06/2020,10.142857142857142,9.428571428571429,17.142857142857142,40.714285714285715,42.285714285714285,9.428571428571429,25.428571428571427,1.0
16/06/2020,9.571428571428571,9.428571428571429,16.571428571428573,40.57142857142857,42.57142857142857,8.857142857142858,25.142857142857142,1.0
17/06/2020,12.285714285714286,9.428571428571429,16.571428571428573,41.857142857142854,41.142857142857146,9.857142857142858,33.0,1.0
18/06/2020,13.714285714285714,9.714285714285714,16.142857142857142,44.714285714285715,39.142857142857146,9.714285714285714,35.42857142857143,1.0
19/06/2020,16.285714285714285,9.857142857142858,16.857142857142858,50.0,37.142857142857146,9.857142857142858,36.42857142857143,0.0
20/06/2020,18.714285714285715,9.857142857142858,17.428571428571427,57.285714285714285,36.142857142857146,10.428571428571429,39.714285714285715,1.0
21/06/2020,19.571428571428573,9.714285714285714,17.857142857142858,65.71428571428571,35.142857142857146,10.285714285714286,44.0,0.0
22/06/2020,21.285714285714285,9.428571428571429,18.714285714285715,73.85714285714286,33.714285714285715,12.285714285714286,48.42857142857143,1.0
23/06/2020,22.857142857142858,9.428571428571429,19.428571428571427,81.28571428571429,32.857142857142854,14.428571428571429,46.857142857142854,0.0
24/06/2020,24.571428571428573,9.714285714285714,19.0,90.57142857142857,32.714285714285715,14.571428571428571,48.42857142857143,0.0
25/06/2020,28.0,9.428571428571429,19.428571428571427,99.42857142857143,33.142857142857146,18.428571428571427,54.714285714285715,2.0
26/06/2020,33.0,9.857142857142858,19.428571428571427,112.28571428571429,34.57142857142857,19.428571428571427,59.42857142857143,0.0
27/06/2020,33.142857142857146,10.285714285714286,20.285714285714285,120.42857142857143,35.857142857142854,24.428571428571427,65.71428571428571,0.0
28/06/2020,33.857142857142854,11.0,20.571428571428573,125.85714285714286,37.714285714285715,27.857142857142858,63.714285714285715,0.0
29/06/2020,34.42857142857143,12.285714285714286,20.285714285714285,128.14285714285714,39.142857142857146,31.714285714285715,62.285714285714285,0.0
30/06/2020,35.285714285714285,13.0,20.0,129.85714285714286,41.142857142857146,33.285714285714285,71.14285714285714,1.0
01/07/2020,34.0,13.428571428571429,20.857142857142858,130.71428571428572,42.285714285714285,32.57142857142857,72.14285714285714,2.0
02/07/2020,32.857142857142854,14.0,21.285714285714285,129.71428571428572,42.57142857142857,33.285714285714285,67.28571428571429,1.0
03/07/2020,29.285714285714285,14.428571428571429,20.857142857142858,125.14285714285714,41.857142857142854,33.285714285714285,74.85714285714286,0.0
04/07/2020,32.0,15.428571428571429,20.285714285714285,123.71428571428571,41.857142857142854,32.857142857142854,73.57142857142857,0.0
05/07/2020,35.857142857142854,15.714285714285714,20.0,122.28571428571429,41.285714285714285,36.57142857142857,78.71428571428571,1.0
06/07/2020,36.142857142857146,15.857142857142858,20.428571428571427,124.42857142857143,42.142857142857146,33.0,83.42857142857143,1.0
07/07/2020,35.142857142857146,16.285714285714285,21.714285714285715,125.42857142857143,42.42857142857143,33.285714285714285,77.14285714285714,0.0
08/07/2020,33.714285714285715,17.0,23.0,123.28571428571429,45.42857142857143,35.42857142857143,74.28571428571429,0.0
09/07/2020,35.42857142857143,18.142857142857142,24.285714285714285,123.71428571428571,50.285714285714285,34.285714285714285,85.42857142857143,2.0
10/07/2020,33.857142857142854,19.142857142857142,27.0,120.42857142857143,55.0,36.42857142857143,76.42857142857143,0.0
11/07/2020,27.142857142857142,19.285714285714285,28.0,115.28571428571429,58.0,31.428571428571427,68.85714285714286,1.0
12/07/2020,22.285714285714285,19.857142857142858,29.714285714285715,112.28571428571429,61.714285714285715,24.142857142857142,61.57142857142857,2.0
13/07/2020,20.285714285714285,19.857142857142858,31.714285714285715,107.0,64.28571428571429,24.571428571428573,54.714285714285715,1.0
14/07/2020,20.428571428571427,20.571428571428573,32.714285714285715,103.14285714285714,65.42857142857143,23.285714285714285,58.285714285714285,0.0
15/07/2020,22.714285714285715,20.428571428571427,33.57142857142857,100.14285714285714,64.57142857142857,24.428571428571427,58.285714285714285,1.0
16/07/2020,19.857142857142858,20.857142857142858,33.57142857142857,96.0,64.0,22.714285714285715,51.0,2.0
17/07/2020,20.285714285714285,20.714285714285715,33.42857142857143,93.57142857142857,64.57142857142857,21.428571428571427,52.857142857142854,0.0
18/07/2020,22.142857142857142,20.571428571428573,34.42857142857143,92.28571428571429,65.42857142857143,21.857142857142858,49.857142857142854,3.0
19/07/2020,23.428571428571427,20.428571428571427,34.42857142857143,90.85714285714286,65.57142857142857,23.571428571428573,50.857142857142854,1.0
20/07/2020,24.285714285714285,20.714285714285715,33.714285714285715,90.57142857142857,66.14285714285714,23.285714285714285,50.857142857142854,1.0
21/07/2020,27.285714285714285,20.571428571428573,32.857142857142854,91.85714285714286,67.42857142857143,24.571428571428573,54.714285714285715,0.0
